Lease_Number,Col_1,Col_2,Col_3,Col_4,Col_5,Col_6
0031179,4,O&G,AC,322,RELINQ09/14/2016,2481.0
0034159,4,O&G,AC,323,RELINQ12/15/2020,2277.0
0034160,4,O&G,AC,324,RELINQ12/15/2020,2277.0
0024541,4,O&G,AC,325,EXPIR 11/30/2013,981.0
0024542,4,O&G,AC,326,EXPIR 11/30/2013,981.0
0035759,4,O&G,AC,326,RELINQ11/18/2020,2277.0
0024543,4,O&G,AC,327,EXPIR 11/30/2013,981.0
0024544,4,O&G,AC,328,EXPIR 11/30/2013,981.0
0035760,4,O&G,AC,328,RELINQ11/18/2020,2277.0
0026713,4,O&G,AC,329,EXPIR 09/30/2015,59.0
0036353,4,O&G,AC,329,RELINQ09/16/2025,2058.0
0026714,4,O&G,AC,330,EXPIR 09/30/2015,59.0
0034161,4,O&G,AC,333,RELINQ06/25/2015,78.0
0032946,4,O&G,AC,334,RELINQ06/25/2015,78.0
0019300,4,O&G,AC,335,EXPIR 10/31/2007,78.0
0036492,4,O&G,AC,335,PRIMRY06/01/2019,2058.0
0009254,4,O&G,AC,336,RELINQ09/26/1996,771.0
0019301,4,O&G,AC,336,EXPIR 11/30/2007,78.0
0036102,4,O&G,AC,336,UNIT  09/24/2024Y,2058.0
0009255,4,O&G,AC,337,RELINQ09/26/1996,771.0
0019302,4,O&G,AC,337,EXPIR 11/30/2007,78.0
0036103,4,O&G,AC,337,UNIT  09/24/2024,2058.0
0033503,4,O&G,AC,339,RELINQ10/14/2014,276.0
0025724,4,O&G,AC,340,EXPIR 11/30/2014,78.0
0036493,4,O&G,AC,340,REJECT,
0036739,4,O&G,AC,340,PRIMRY12/01/2019,3794.0
0023372,4,O&G,AC,341,EXPIR 11/29/2012,3.0
0035134,4,O&G,AC,341,RELINQ06/14/2016,2941.0
0036494,4,O&G,AC,341,REJECT,
0036740,4,O&G,AC,341,PRIMRY12/01/2019,3794.0
0017532,4,O&G,AC,342,EXPIR 10/31/2006,78.0
0031180,4,O&G,AC,342,RELINQ09/27/2016,2528.0
0036195,4,O&G,AC,342,REJECT06/19/2018,
0036495,4,O&G,AC,342,PRIMRY07/01/2019,3794.0
0017533,4,O&G,AC,343,EXPIR 10/31/2006,78.0
0031181,4,O&G,AC,343,RELINQ11/15/2016,2481.0
0036196,4,O&G,AC,343,REJECT06/19/2018,
0036496,4,O&G,AC,343,RELINQ05/29/2025,3794.0
0017534,4,O&G,AC,344,EXPIR 10/31/2006,78.0
0031182,4,O&G,AC,344,RELINQ10/17/2016,2481.0
0019303,4,O&G,AC,345,EXPIR 11/30/2007,78.0
0032947,4,O&G,AC,345,RELINQ05/15/2013,276.0
0032948,4,O&G,AC,346,RELINQ05/15/2013,276.0
0032949,4,O&G,AC,347,RELINQ05/15/2013,276.0
0021415,4,O&G,AC,348,EXPIR 10/31/2009,2219.0
0021416,4,O&G,AC,349,EXPIR 10/31/2009,2219.0
0017535,4,O&G,AC,359,EXPIR 12/31/2006,981.0
0033504,4,O&G,AC,359,RELINQ10/25/2018,2277.0
0017536,4,O&G,AC,360,EXPIR 01/31/2007,981.0
0033505,4,O&G,AC,360,RELINQ10/25/2018,2277.0
0019304,4,O&G,AC,361,EXPIR 11/30/2007,689.0
0032950,4,O&G,AC,361,REJECT12/16/2008,
0034727,4,O&G,AC,361,RELINQ09/23/2016,56.0
0019305,4,O&G,AC,362,EXPIR 11/30/2007,689.0
0032951,4,O&G,AC,362,REJECT12/16/2008,
0033506,4,O&G,AC,362,REJECT11/17/2009,
0034728,4,O&G,AC,362,RELINQ10/25/2018,2277.0
0034729,4,O&G,AC,363,RELINQ12/15/2020,2277.0
0031183,4,O&G,AC,364,RELINQ09/14/2016,2481.0
0031184,4,O&G,AC,365,RELINQ09/14/2016,2481.0
0031185,4,O&G,AC,366,RELINQ09/14/2016,2481.0
0034162,4,O&G,AC,367,RELINQ12/15/2020,2277.0
0034163,4,O&G,AC,368,RELINQ12/15/2020,2277.0
0024545,4,O&G,AC,369,EXPIR 11/30/2013,981.0
0035761,4,O&G,AC,369,RELINQ11/18/2020,2277.0
0024546,4,O&G,AC,370,EXPIR 11/30/2013,981.0
0035762,4,O&G,AC,370,RELINQ11/18/2020,2277.0
0034164,4,O&G,AC,371,RELINQ12/15/2020,2277.0
0034165,4,O&G,AC,372,RELINQ12/15/2020,2277.0
0026715,4,O&G,AC,373,EXPIR 09/30/2015,59.0
0026716,4,O&G,AC,374,EXPIR 09/30/2015,59.0
0025725,4,O&G,AC,376,RELINQ10/24/2013,2010.0
0025726,4,O&G,AC,377,RELINQ10/24/2013,2010.0
0019306,4,O&G,AC,378,EXPIR 10/31/2007,78.0
0032952,4,O&G,AC,378,RELINQ06/25/2015,78.0
0019307,4,O&G,AC,379,EXPIR 10/31/2007,78.0
0032953,4,O&G,AC,379,EXPIR 01/31/2019,689.0
0009256,4,O&G,AC,380,RELINQ09/26/1996,771.0
0019308,4,O&G,AC,380,EXPIR 11/30/2007,78.0
0032954,4,O&G,AC,380,TERMIN12/20/2025Y,2058.0
0017537,4,O&G,AC,381,EXPIR 10/31/2006,689.0
0031186,4,O&G,AC,381,RELINQ03/17/2017,981.0
0036104,4,O&G,AC,381,UNIT  09/24/2024,2058.0
0019309,4,O&G,AC,383,RELINQ10/27/2006,689.0
0023373,4,O&G,AC,384,RELINQ11/23/2005,3.0
0031187,4,O&G,AC,384,RELINQ07/25/2016,2528.0
0023374,4,O&G,AC,385,RELINQ11/23/2005,3.0
0031188,4,O&G,AC,385,RELINQ07/25/2016,2528.0
0019310,4,O&G,AC,386,EXPIR 11/30/2007,78.0
0032955,4,O&G,AC,386,RELINQ11/16/2016,276.0
0036497,4,O&G,AC,386,PRIMRY07/01/2019,3794.0
0019311,4,O&G,AC,387,EXPIR 11/30/2007,78.0
0032956,4,O&G,AC,387,RELINQ11/16/2016,276.0
0024547,4,O&G,AC,388,EXPIR 11/30/2013,689.0
0032957,4,O&G,AC,389,RELINQ05/15/2013,276.0
0009257,4,O&G,AC,390,RELINQ09/25/1991,1550.0
0032958,4,O&G,AC,390,RELINQ05/15/2013,276.0
0019312,4,O&G,AC,391,RELINQ11/23/2005,689.0
0032959,4,O&G,AC,391,RELINQ05/15/2013,276.0
0019313,4,O&G,AC,393,RELINQ11/23/2005,3.0
0034166,4,O&G,AC,393,RELINQ02/21/2014,276.0
0026717,4,O&G,AC,397,RELINQ11/05/2009,59.0
0009258,4,O&G,AC,398,EXPIR 09/30/1997,565.0
0026718,4,O&G,AC,398,RELINQ11/05/2009,59.0
0019314,4,O&G,AC,403,EXPIR 10/31/2007,981.0
0033507,4,O&G,AC,403,RELINQ10/25/2018,2277.0
0017538,4,O&G,AC,404,EXPIR 01/31/2007,981.0
0032960,4,O&G,AC,404,REJECT12/16/2008,
0033508,4,O&G,AC,404,REJECT11/17/2009,
0034730,4,O&G,AC,404,RELINQ09/23/2016,56.0
0019315,4,O&G,AC,405,EXPIR 12/31/2007,2219.0
0032961,4,O&G,AC,405,REJECT12/16/2008,
0033509,4,O&G,AC,405,REJECT11/17/2009,
0034731,4,O&G,AC,405,RELINQ09/23/2016,56.0
0019316,4,O&G,AC,406,RELINQ11/13/2001,1855.0
0027690,4,O&G,AC,406,RELINQ12/13/2010,1284.0
0034732,4,O&G,AC,406,RELINQ10/25/2018,2277.0
0019317,4,O&G,AC,407,RELINQ11/13/2001,1855.0
0034733,4,O&G,AC,407,RELINQ12/15/2020,2277.0
0034734,4,O&G,AC,408,RELINQ12/15/2020,2277.0
0034735,4,O&G,AC,409,RELINQ12/15/2020,2277.0
0031189,4,O&G,AC,410,RELINQ09/14/2016,2481.0
0031190,4,O&G,AC,411,RELINQ09/15/2016,2481.0
0034167,4,O&G,AC,412,RELINQ12/15/2020,2277.0
0034168,4,O&G,AC,413,RELINQ12/15/2020,2277.0
0034169,4,O&G,AC,414,RELINQ12/15/2020,2277.0
0025727,4,O&G,AC,415,RELINQ11/14/2013,59.0
0035532,4,O&G,AC,415,RELINQ09/28/2020,2277.0
0025728,4,O&G,AC,416,RELINQ11/14/2013,59.0
0035533,4,O&G,AC,416,RELINQ09/28/2020,2277.0
0034170,4,O&G,AC,417,RELINQ12/15/2020,2277.0
0035135,4,O&G,AC,418,RELINQ04/17/2020,59.0
0025729,4,O&G,AC,419,RELINQ10/14/2009,2481.0
0025730,4,O&G,AC,420,RELINQ10/24/2013,2010.0
0025731,4,O&G,AC,421,RELINQ10/24/2013,2010.0
0019318,4,O&G,AC,422,EXPIR 10/31/2007,78.0
0032962,4,O&G,AC,422,RELINQ06/25/2015,78.0
0019319,4,O&G,AC,423,EXPIR 10/31/2007,78.0
0032963,4,O&G,AC,423,TERMIN02/01/2021,689.0
0019320,4,O&G,AC,424,EXPIR 11/30/2007,78.0
0032964,4,O&G,AC,424,TERMIN12/20/2025,2058.0
0019321,4,O&G,AC,426,RELINQ10/27/2005,689.0
0019322,4,O&G,AC,427,RELINQ10/27/2005,689.0
0023375,4,O&G,AC,428,RELINQ11/23/2005,3.0
0023376,4,O&G,AC,429,RELINQ11/23/2005,3.0
0023377,4,O&G,AC,430,RELINQ11/23/2005,3.0
0032965,4,O&G,AC,430,RELINQ11/16/2016,276.0
0024548,4,O&G,AC,431,EXPIR 11/30/2013,689.0
0035534,4,O&G,AC,431,RELINQ04/17/2020,59.0
0024549,4,O&G,AC,432,EXPIR 11/30/2013,689.0
0032966,4,O&G,AC,433,RELINQ05/15/2013,276.0
0032967,4,O&G,AC,434,RELINQ05/15/2013,276.0
0019323,4,O&G,AC,435,RELINQ11/23/2005,689.0
0032968,4,O&G,AC,435,RELINQ05/15/2013,276.0
0019324,4,O&G,AC,436,RELINQ10/13/2006,3.0
0019325,4,O&G,AC,437,RELINQ10/13/2006,3.0
0034171,4,O&G,AC,437,RELINQ02/21/2014,276.0
0009259,4,O&G,AC,441,EXPIR 09/30/1997,565.0
0020832,4,O&G,AC,441,RELINQ06/06/2008,981.0
0032969,4,O&G,AC,441,EXPIR 10/31/2018,981.0
0009260,4,O&G,AC,442,EXPIR 09/30/1997,565.0
0020833,4,O&G,AC,442,RELINQ06/06/2008,981.0
0032970,4,O&G,AC,442,EXPIR 10/31/2018,981.0
0024550,4,O&G,AC,445,RELINQ10/27/2010,724.0
0034736,4,O&G,AC,445,RELINQ09/23/2016,56.0
0026719,4,O&G,AC,446,RELINQ10/19/2007,2806.0
0020834,4,O&G,AC,447,RELINQ12/18/2000,1904.0
0020835,4,O&G,AC,448,RELINQ12/18/2000,1904.0
0034737,4,O&G,AC,448,RELINQ11/03/2016,56.0
0019326,4,O&G,AC,449,EXPIR 12/31/2007,2219.0
0033510,4,O&G,AC,449,RELINQ10/25/2018,2277.0
0020836,4,O&G,AC,450,EXPIR 09/30/2008,2421.0
0033511,4,O&G,AC,450,RELINQ10/25/2018,2277.0
0033512,4,O&G,AC,451,RELINQ10/25/2018,2277.0
0034738,4,O&G,AC,452,RELINQ12/15/2020,2277.0
0034739,4,O&G,AC,453,RELINQ12/15/2020,2277.0
0034740,4,O&G,AC,454,RELINQ12/15/2020,2277.0
0034741,4,O&G,AC,455,RELINQ12/15/2020,2277.0
0024551,4,O&G,AC,456,EXPIR 11/30/2013,981.0
0035535,4,O&G,AC,456,RELINQ09/28/2020,2277.0
0024552,4,O&G,AC,457,EXPIR 11/30/2013,981.0
0035536,4,O&G,AC,457,RELINQ09/28/2020,2277.0
0025732,4,O&G,AC,458,RELINQ11/14/2013,59.0
0035537,4,O&G,AC,458,RELINQ09/28/2020,2277.0
0025733,4,O&G,AC,459,RELINQ11/14/2013,59.0
0035538,4,O&G,AC,459,RELINQ09/28/2020,2277.0
0025734,4,O&G,AC,460,RELINQ11/14/2013,59.0
0025735,4,O&G,AC,461,RELINQ11/14/2013,59.0
0025736,4,O&G,AC,463,RELINQ10/14/2009,2481.0
0024553,4,O&G,AC,464,RELINQ11/21/2006,689.0
0035763,4,O&G,AC,464,RELINQ06/08/2021,2277.0
0019327,4,O&G,AC,465,EXPIR 10/31/2007,78.0
0019328,4,O&G,AC,467,RELINQ11/28/2006,689.0
0019329,4,O&G,AC,468,RELINQ11/28/2006,689.0
0019330,4,O&G,AC,470,RELINQ10/27/2005,689.0
0019331,4,O&G,AC,471,RELINQ11/21/2006,689.0
0023378,4,O&G,AC,472,RELINQ11/23/2005,3.0
0023379,4,O&G,AC,473,RELINQ11/23/2005,3.0
0023380,4,O&G,AC,474,EXPIR 11/29/2012,689.0
0035136,4,O&G,AC,474,RELINQ04/17/2020,59.0
0009261,4,O&G,AC,475,RELINQ09/25/1991,1550.0
0023381,4,O&G,AC,475,EXPIR 11/29/2012,689.0
0035137,4,O&G,AC,475,RELINQ04/17/2020,59.0
0024554,4,O&G,AC,476,RELINQ04/24/2009,78.0
0033513,4,O&G,AC,476,RELINQ10/22/2018,59.0
0019332,4,O&G,AC,479,RELINQ10/30/2003,689.0
0019333,4,O&G,AC,480,RELINQ10/30/2003,689.0
0019334,4,O&G,AC,481,RELINQ10/27/2005,689.0
0034172,4,O&G,AC,481,RELINQ02/16/2017,2481.0
0013396,4,O&G,AC,485,RELINQ09/26/2000,565.0
0023382,4,O&G,AC,485,RELINQ09/02/2010,981.0
0035138,4,O&G,AC,485,RELINQ09/23/2016,56.0
0026720,4,O&G,AC,486,RELINQ11/05/2009,59.0
0034742,4,O&G,AC,486,RELINQ09/23/2016,56.0
0015967,4,O&G,AC,487,EXPIR 10/31/2005,981.0
0030896,4,O&G,AC,487,EXPIR 11/30/2016,56.0
0020837,4,O&G,AC,488,RELINQ12/07/2007,981.0
0034743,4,O&G,AC,488,RELINQ09/23/2016,56.0
0011603,4,O&G,AC,489,RELINQ09/25/1998,565.0
0024555,4,O&G,AC,489,RELINQ10/27/2010,724.0
0034744,4,O&G,AC,489,RELINQ09/23/2016,56.0
0011604,4,O&G,AC,490,RELINQ09/25/1998,565.0
0024556,4,O&G,AC,490,RELINQ10/27/2010,724.0
0034745,4,O&G,AC,490,RELINQ09/23/2016,56.0
0012683,4,O&G,AC,491,EXPIR 09/30/2000,565.0
0030897,4,O&G,AC,491,RELINQ11/05/2009,59.0
0034746,4,O&G,AC,491,RELINQ09/23/2016,56.0
0020838,4,O&G,AC,492,EXPIR 09/30/2008,59.0
0034747,4,O&G,AC,492,RELINQ11/03/2016,56.0
0033514,4,O&G,AC,493,RELINQ10/25/2018,2277.0
0033515,4,O&G,AC,494,RELINQ10/25/2018,2277.0
0033516,4,O&G,AC,495,RELINQ10/25/2018,2277.0
0034748,4,O&G,AC,496,RELINQ12/15/2020,2277.0
0034749,4,O&G,AC,497,RELINQ12/15/2020,2277.0
0020839,4,O&G,AC,498,EXPIR 11/30/2008,59.0
0033517,4,O&G,AC,498,RELINQ10/23/2015,2790.0
0034750,4,O&G,AC,499,RELINQ12/15/2020,2277.0
0034751,4,O&G,AC,500,RELINQ12/15/2020,2277.0
0025737,4,O&G,AC,501,RELINQ11/14/2013,59.0
0035539,4,O&G,AC,501,RELINQ09/28/2020,2277.0
0024557,4,O&G,AC,502,EXPIR 11/30/2013,981.0
0034173,4,O&G,AC,503,RELINQ12/15/2020,2277.0
0025738,4,O&G,AC,504,RELINQ11/14/2013,59.0
0024558,4,O&G,AC,506,RELINQ11/21/2006,689.0
0024559,4,O&G,AC,507,RELINQ11/21/2006,689.0
0035764,4,O&G,AC,507,RELINQ06/08/2021,2277.0
0024560,4,O&G,AC,508,RELINQ11/21/2006,689.0
0035765,4,O&G,AC,508,RELINQ06/08/2021,2277.0
0019335,4,O&G,AC,509,EXPIR 10/31/2007,78.0
0019336,4,O&G,AC,511,RELINQ11/21/2006,689.0
0037417,4,O&G,AC,511,PRIMRY07/01/2023,3794.0
0019337,4,O&G,AC,512,RELINQ11/21/2006,689.0
0037418,4,O&G,AC,512,PRIMRY07/01/2023,3794.0
0019338,4,O&G,AC,514,RELINQ11/21/2006,689.0
0037984,4,O&G,AC,514,PRIMRY,2647.0
0019339,4,O&G,AC,515,RELINQ11/23/2005,689.0
0023383,4,O&G,AC,516,RELINQ11/23/2005,3.0
0009262,4,O&G,AC,518,RELINQ09/25/1991,1550.0
0023384,4,O&G,AC,518,RELINQ11/13/2006,3.0
0031191,4,O&G,AC,518,EXPIR 11/30/2017,59.0
0023385,4,O&G,AC,519,RELINQ11/13/2006,3.0
0031192,4,O&G,AC,519,EXPIR 11/30/2017,59.0
0019340,4,O&G,AC,522,RELINQ10/27/2005,689.0
0019341,4,O&G,AC,523,RELINQ10/27/2005,689.0
0034174,4,O&G,AC,523,RELINQ02/16/2017,2481.0
0019342,4,O&G,AC,524,RELINQ10/27/2005,689.0
0032971,4,O&G,AC,524,RELINQ11/03/2015,276.0
0019343,4,O&G,AC,525,RELINQ10/27/2005,689.0
0032972,4,O&G,AC,525,RELINQ11/03/2015,276.0
0014959,4,O&G,AC,529,RELINQ08/20/2001,2481.0
0027691,4,O&G,AC,529,RELINQ12/16/2009,1284.0
0035139,4,O&G,AC,529,RELINQ09/23/2016,56.0
0015968,4,O&G,AC,530,EXPIR 10/31/2005,981.0
0030898,4,O&G,AC,530,EXPIR 11/30/2016,56.0
0035140,4,O&G,AC,531,RELINQ09/23/2016,56.0
0020840,4,O&G,AC,532,RELINQ12/07/2007,981.0
0035141,4,O&G,AC,532,RELINQ09/23/2016,56.0
0011605,4,O&G,AC,533,RELINQ09/25/1998,565.0
0024561,4,O&G,AC,533,RELINQ10/27/2010,724.0
0034752,4,O&G,AC,533,RELINQ09/23/2016,56.0
0011606,4,O&G,AC,534,RELINQ09/25/1998,565.0
0024562,4,O&G,AC,534,RELINQ10/27/2010,724.0
0034753,4,O&G,AC,534,RELINQ09/23/2016,56.0
0020841,4,O&G,AC,535,RELINQ12/18/2000,1904.0
0020842,4,O&G,AC,536,RELINQ12/18/2000,1904.0
0021417,4,O&G,AC,537,EXPIR 11/30/2009,2421.0
0034754,4,O&G,AC,537,RELINQ10/25/2018,2277.0
0033518,4,O&G,AC,538,RELINQ10/25/2018,2277.0
0033519,4,O&G,AC,539,RELINQ10/25/2018,2277.0
0033520,4,O&G,AC,540,RELINQ10/25/2018,2277.0
0034755,4,O&G,AC,541,RELINQ12/15/2020,2277.0
0020843,4,O&G,AC,542,EXPIR 11/30/2008,59.0
0034756,4,O&G,AC,542,RELINQ12/15/2020,2277.0
0020844,4,O&G,AC,543,EXPIR 11/30/2008,59.0
0033521,4,O&G,AC,543,RELINQ10/23/2015,2790.0
0024563,4,O&G,AC,544,EXPIR 09/30/2013,981.0
0025739,4,O&G,AC,545,RELINQ09/14/2012,1958.0
0025740,4,O&G,AC,546,RELINQ09/14/2012,1958.0
0025741,4,O&G,AC,547,EXPIR 11/30/2014,981.0
0025742,4,O&G,AC,548,EXPIR 11/30/2014,981.0
0024564,4,O&G,AC,549,RELINQ11/21/2006,689.0
0024565,4,O&G,AC,550,RELINQ11/21/2006,689.0
0035766,4,O&G,AC,550,RELINQ06/08/2021,2277.0
0024566,4,O&G,AC,551,RELINQ11/21/2006,689.0
0035767,4,O&G,AC,551,RELINQ06/08/2021,2277.0
0025743,4,O&G,AC,552,RELINQ10/27/2006,689.0
0036930,4,O&G,AC,552,RELINQ02/27/2024,689.0
0019344,4,O&G,AC,553,EXPIR 10/31/2007,78.0
0036931,4,O&G,AC,553,RELINQ02/27/2024,689.0
0015969,4,O&G,AC,555,RELINQ10/21/2004,689.0
0011607,4,O&G,AC,556,TERMIN12/04/2001,689.0
0008272,4,O&G,AC,557,TERMIN12/04/2001,689.0
0036741,4,O&G,AC,557,REJECT11/14/2019,
0036932,4,O&G,AC,557,RELINQ02/27/2024,689.0
0037985,4,O&G,AC,557,PRIMRY,2647.0
0009263,4,O&G,AC,558,TERMIN12/04/2001,689.0
0036933,4,O&G,AC,558,RELINQ02/27/2024,689.0
0037986,4,O&G,AC,558,PRIMRY,2647.0
0035540,4,O&G,AC,561,RELINQ04/17/2020,59.0
0023386,4,O&G,AC,562,RELINQ11/23/2005,3.0
0031193,4,O&G,AC,562,EXPIR 11/30/2017,59.0
0024567,4,O&G,AC,563,EXPIR 11/30/2013,981.0
0019345,4,O&G,AC,564,RELINQ10/18/2005,2481.0
0019346,4,O&G,AC,565,RELINQ10/18/2005,2481.0
0019347,4,O&G,AC,566,RELINQ10/30/2003,689.0
0019348,4,O&G,AC,567,RELINQ10/27/2005,689.0
0034175,4,O&G,AC,567,RELINQ02/16/2017,2481.0
0019349,4,O&G,AC,568,RELINQ10/27/2005,689.0
0032973,4,O&G,AC,568,RELINQ11/03/2015,276.0
0019350,4,O&G,AC,569,RELINQ10/27/2005,689.0
0032974,4,O&G,AC,569,RELINQ10/25/2016,276.0
0020845,4,O&G,AC,573,RELINQ12/07/2007,981.0
0035142,4,O&G,AC,574,RELINQ09/23/2016,56.0
0035143,4,O&G,AC,575,RELINQ09/23/2016,56.0
0035144,4,O&G,AC,576,RELINQ09/23/2016,56.0
0027692,4,O&G,AC,577,RELINQ04/25/2012,2528.0
0035145,4,O&G,AC,577,RELINQ09/23/2016,56.0
0009264,4,O&G,AC,578,RELINQ12/28/1989,771.0
0027693,4,O&G,AC,578,RELINQ11/19/2015,2873.0
0030899,4,O&G,AC,580,RELINQ11/05/2009,59.0
0020846,4,O&G,AC,581,EXPIR 11/30/2008,2421.0
0034757,4,O&G,AC,581,RELINQ10/25/2018,2277.0
0020847,4,O&G,AC,582,EXPIR 12/31/2008,2421.0
0034758,4,O&G,AC,582,RELINQ10/25/2018,2277.0
0020848,4,O&G,AC,583,EXPIR 11/30/2008,59.0
0033522,4,O&G,AC,583,RELINQ10/25/2018,2277.0
0020849,4,O&G,AC,584,EXPIR 11/30/2008,59.0
0033523,4,O&G,AC,584,RELINQ10/25/2018,2277.0
0017539,4,O&G,AC,585,RELINQ12/09/2005,78.0
0032975,4,O&G,AC,585,EXPIR 10/31/2018,2277.0
0017540,4,O&G,AC,586,RELINQ12/09/2005,78.0
0032976,4,O&G,AC,586,EXPIR 10/31/2018,2277.0
0019351,4,O&G,AC,587,EXPIR 10/31/2007,78.0
0032977,4,O&G,AC,587,EXPIR 10/31/2018,2277.0
0025744,4,O&G,AC,588,RELINQ11/30/2010,1958.0
0025745,4,O&G,AC,589,RELINQ09/14/2012,1958.0
0025746,4,O&G,AC,590,RELINQ09/14/2012,1958.0
0024568,4,O&G,AC,591,EXPIR 11/30/2013,981.0
0024569,4,O&G,AC,592,EXPIR 11/30/2013,981.0
0024570,4,O&G,AC,593,EXPIR 11/30/2013,981.0
0025747,4,O&G,AC,594,EXPIR 11/30/2014,981.0
0009265,4,O&G,AC,595,RELINQ09/25/1991,1550.0
0024571,4,O&G,AC,595,RELINQ11/09/2011,689.0
0024572,4,O&G,AC,596,RELINQ11/09/2011,689.0
0036934,4,O&G,AC,596,RELINQ02/27/2024,689.0
0024573,4,O&G,AC,597,RELINQ11/09/2011,689.0
0011608,4,O&G,AC,599,EXPIR 09/30/1999,2139.0
0036865,4,O&G,AC,599,RELINQ08/02/2023,78.0
0008580,4,O&G,AC,600,TERMIN12/04/2001Y,689.0
0036866,4,O&G,AC,600,RELINQ08/02/2023,78.0
0037987,4,O&G,AC,600,PRIMRY,2647.0
0008581,4,O&G,AC,601,TERMIN12/04/2001,689.0
0024574,4,O&G,AC,601,EXPIR 10/31/2013,689.0
0036742,4,O&G,AC,601,REJECT11/14/2019,
0036935,4,O&G,AC,601,RELINQ02/27/2024,689.0
0037988,4,O&G,AC,601,PRIMRY,2647.0
0009266,4,O&G,AC,602,TERMIN12/04/2001,689.0
0036936,4,O&G,AC,602,RELINQ02/27/2024,689.0
0037989,4,O&G,AC,602,PRIMRY,2647.0
0019352,4,O&G,AC,603,EXPIR 11/30/2007,689.0
0019353,4,O&G,AC,604,EXPIR 11/30/2007,689.0
0019354,4,O&G,AC,605,EXPIR 11/30/2007,689.0
0019355,4,O&G,AC,607,RELINQ09/30/2005,689.0
0019356,4,O&G,AC,608,RELINQ11/22/2005,2481.0
0019357,4,O&G,AC,609,RELINQ10/27/2005,689.0
0019358,4,O&G,AC,610,RELINQ10/30/2003,689.0
0019359,4,O&G,AC,611,RELINQ12/16/2004,689.0
0019360,4,O&G,AC,612,RELINQ12/16/2004,689.0
0034176,4,O&G,AC,612,RELINQ10/25/2016,276.0
0034177,4,O&G,AC,613,RELINQ10/25/2016,276.0
0027694,4,O&G,AC,621,RELINQ04/25/2012,2528.0
0035146,4,O&G,AC,621,RELINQ09/23/2016,56.0
0009267,4,O&G,AC,622,RELINQ12/28/1989,771.0
0027695,4,O&G,AC,622,RELINQ04/25/2012,2528.0
0035147,4,O&G,AC,623,RELINQ11/03/2016,56.0
0030900,4,O&G,AC,624,RELINQ11/05/2009,59.0
0020850,4,O&G,AC,625,EXPIR 12/31/2008,59.0
0020851,4,O&G,AC,626,EXPIR 12/31/2008,59.0
0034759,4,O&G,AC,626,RELINQ10/25/2018,2277.0
0020852,4,O&G,AC,627,EXPIR 11/30/2008,2421.0
0034760,4,O&G,AC,627,RELINQ10/25/2018,2277.0
0021418,4,O&G,AC,628,EXPIR 11/30/2009,2421.0
0034761,4,O&G,AC,628,RELINQ10/25/2018,2277.0
0032978,4,O&G,AC,629,EXPIR 10/31/2018,2277.0
0017541,4,O&G,AC,630,RELINQ12/09/2005,78.0
0017542,4,O&G,AC,631,RELINQ12/09/2005,78.0
0025748,4,O&G,AC,632,RELINQ11/30/2010,1958.0
0034762,4,O&G,AC,632,RELINQ12/15/2020,2277.0
0025749,4,O&G,AC,633,RELINQ09/14/2012,1958.0
0034763,4,O&G,AC,633,RELINQ12/15/2020,2277.0
0026721,4,O&G,AC,634,RELINQ09/14/2012,1958.0
0024575,4,O&G,AC,635,EXPIR 11/30/2013,981.0
0024576,4,O&G,AC,636,EXPIR 11/30/2013,981.0
0024577,4,O&G,AC,637,EXPIR 11/30/2013,981.0
0024578,4,O&G,AC,638,RELINQ11/21/2006,689.0
0024579,4,O&G,AC,639,RELINQ11/09/2011,689.0
0019361,4,O&G,AC,640,EXPIR 11/30/2007,689.0
0019362,4,O&G,AC,641,EXPIR 11/30/2007,689.0
0015970,4,O&G,AC,643,RELINQ10/21/2004,689.0
0035541,4,O&G,AC,643,RELINQ09/29/2016,2058.0
0011609,4,O&G,AC,644,TERMIN12/04/2001,689.0
0035542,4,O&G,AC,644,EXPIR 11/30/2024,2058.0
0009268,4,O&G,AC,645,TERMIN12/04/2001,689.0
0036937,4,O&G,AC,645,RELINQ02/27/2024,689.0
0011610,4,O&G,AC,646,TERMIN12/04/2001,689.0
0036938,4,O&G,AC,646,RELINQ02/27/2024,689.0
0009269,4,O&G,AC,647,EXPIR 09/30/1997,2139.0
0020853,4,O&G,AC,647,EXPIR 10/31/2008,78.0
0036105,4,O&G,AC,647,UNIT  04/28/2023,689.0
0009270,4,O&G,AC,648,EXPIR 09/30/1997,2139.0
0023387,4,O&G,AC,648,RELINQ10/08/2008,78.0
0019363,4,O&G,AC,649,RELINQ10/27/2005,689.0
0019364,4,O&G,AC,650,RELINQ10/18/2005,2481.0
0019365,4,O&G,AC,651,RELINQ10/27/2005,2481.0
0034764,4,O&G,AC,651,RELINQ01/28/2016,3280.0
0019366,4,O&G,AC,652,RELINQ10/27/2005,2481.0
0019367,4,O&G,AC,653,RELINQ10/27/2005,689.0
0019368,4,O&G,AC,654,RELINQ10/30/2003,689.0
0019369,4,O&G,AC,655,RELINQ10/30/2003,689.0
0034178,4,O&G,AC,655,RELINQ04/01/2012,276.0
0034179,4,O&G,AC,656,RELINQ11/05/2015,276.0
0034180,4,O&G,AC,657,RELINQ11/05/2015,276.0
0034765,4,O&G,AC,661,RELINQ09/23/2016,56.0
0020854,4,O&G,AC,666,EXPIR 09/30/2008,2421.0
